가조시간(hr),생산자물가,30일평균최저기온,30일평균최고기온,평균 증기압(hPa),연,월,일,30일강우횟수,가격
779,12.8,1.0959,6.5,14.0,7.2,2018,4,8,0,4717
780,12.9,1.0959,6.7,13.7,7.9,2018,4,9,0,4717
781,12.9,1.0959,6.5,13.9,11.6,2018,4,10,1000,4717
782,12.9,1.0959,6.7,14.0,10.9,2018,4,11,0,4633
783,13.0,1.0959,6.8,13.7,6.4,2018,4,12,2000,4300
784,13.0,1.0959,6.6,14.4,5.5,2018,4,13,0,4300
785,13.0,1.0959,6.7,14.8,12.2,2018,4,14,0,4300
786,13.1,1.0959,7.0,14.7,8.0,2018,4,15,0,4300
787,13.1,1.0959,6.8,14.6,7.9,2018,4,16,1000,4300
788,13.1,1.0959,6.8,15.1,9.3,2018,4,17,0,4300
789,13.2,1.0959,7.1,14.9,8.9,2018,4,18,1000,4300
790,13.2,1.0959,7.7,14.9,7.6,2018,4,19,0,4577
791,13.2,1.0959,7.2,15.2,10.7,2018,4,20,0,4577
792,13.3,1.0959,7.2,14.7,12.1,2018,4,21,1000,4577
793,13.3,1.0959,6.7,15.2,19.4,2018,4,22,1000,4577
794,13.3,1.0959,7.4,14.8,17.0,2018,4,23,1000,4577
795,13.4,1.0959,7.5,15.3,15.8,2018,4,24,0,4577
796,13.4,1.0959,7.8,15.5,11.7,2018,4,25,0,4577
797,13.4,1.0959,7.8,15.3,10.6,2018,4,26,0,4743
798,13.5,1.0959,7.5,15.0,11.7,2018,4,27,1000,4743
799,13.5,1.0959,7.1,14.2,10.9,2018,4,28,2000,4743
800,13.5,1.0959,7.2,14.3,10.9,2018,4,29,1000,4743
801,13.6,1.0959,6.7,14.5,17.1,2018,4,30,0,4743
802,13.6,1.2634,6.8,15.0,20.2,2018,5,1,1000,4743
803,13.6,1.2634,6.9,15.4,17.7,2018,5,2,0,4743
804,13.7,1.2634,7.5,14.9,9.3,2018,5,3,1000,4743
805,13.7,1.2634,6.2,13.3,7.0,2018,5,4,1000,4743
806,13.7,1.2634,6.4,14.1,10.4,2018,5,5,2000,4743
807,13.8,1.2634,6.8,14.9,19.2,2018,5,6,3000,4743
808,13.8,1.2634,7.0,14.9,19.3,2018,5,7,0,4743
809,13.8,1.2634,7.3,14.4,15.6,2018,5,8,2000,4743
810,13.8,1.2634,7.4,14.3,13.6,2018,5,9,3000,4743
811,13.9,1.2634,6.6,14.6,13.9,2018,5,10,0,4523
812,13.9,1.2634,6.8,15.1,11.3,2018,5,11,0,4523
813,13.9,1.2634,7.1,15.9,18.9,2018,5,12,1000,4523
814,14.0,1.2634,7.5,15.8,17.6,2018,5,13,1000,4523
815,14.0,1.2634,8.0,16.7,16.2,2018,5,14,0,4523
816,14.0,1.2634,8.0,16.2,21.2,2018,5,15,2000,4523
817,14.0,1.2634,8.4,15.6,29.0,2018,5,16,0,4523
818,14.1,1.2634,8.2,15.4,28.6,2018,5,17,2000,4190
819,14.1,1.2634,7.5,16.0,24.1,2018,5,18,1000,4090
820,14.1,1.2634,7.4,16.4,16.8,2018,5,19,0,4090
821,14.1,1.2634,7.8,16.3,9.7,2018,5,20,2000,4090
822,14.2,1.2634,6.7,15.2,14.9,2018,5,21,1000,4090
823,14.2,1.2634,7.5,14.8,17.7,2018,5,22,0,4090
824,14.2,1.2634,6.9,13.8,12.3,2018,5,23,2000,4090
825,14.2,1.2634,6.7,14.6,11.2,2018,5,24,0,3540
826,14.3,1.2634,6.7,14.5,11.9,2018,5,25,0,3540
827,14.3,1.2634,6.7,14.7,14.5,2018,5,26,1000,3540
828,14.3,1.2634,7.3,15.3,17.2,2018,5,27,0,3540
829,14.3,1.2634,7.6,14.8,19.8,2018,5,28,1000,3540
830,14.3,1.2634,7.6,14.9,22.6,2018,5,29,3000,3540
831,14.3,1.2634,7.7,15.4,22.8,2018,5,30,0,3540
832,14.4,1.1013,7.6,15.8,16.0,2018,6,1,0,3263
833,14.4,1.1013,7.7,16.2,12.8,2018,6,2,1000,3263
834,14.4,1.1013,7.6,15.5,15.8,2018,6,3,3000,3263
835,14.4,1.1013,6.7,15.1,16.4,2018,6,4,0,3263
836,14.4,1.1013,7.3,15.2,20.1,2018,6,5,0,3263
837,14.4,1.1013,7.6,15.4,21.4,2018,6,6,0,3263
838,14.5,1.1013,7.8,14.9,22.1,2018,6,7,2000,2980
839,14.5,1.1013,7.5,14.8,20.9,2018,6,8,0,2980
840,14.5,1.1013,7.2,15.4,19.2,2018,6,10,1000,2980
841,14.5,1.1013,7.7,15.7,21.5,2018,6,11,0,2980
842,14.5,1.1013,7.6,15.5,19.5,2018,6,12,0,2980
843,14.5,1.1013,7.4,15.6,19.7,2018,6,13,0,2980
844,14.5,1.1013,7.7,16.0,18.7,2018,6,14,3000,2813
845,14.5,1.1013,7.9,16.3,18.8,2018,6,15,0,2813
846,14.5,1.1013,8.0,17.2,18.2,2018,6,16,1000,2813
847,14.5,1.1013,8.5,17.0,21.5,2018,6,17,1000,2813
848,14.5,1.1013,8.4,17.2,21.6,2018,6,18,2000,2663
849,14.5,1.1013,8.4,17.2,23.1,2018,6,19,1000,2663
850,14.5,1.1013,7.7,16.1,21.3,2018,6,20,1000,2663
851,14.5,1.1013,8.0,15.3,17.2,2018,6,21,2000,3000
852,14.5,1.1013,7.3,15.9,16.9,2018,6,22,3000,3150
853,14.5,1.1013,7.7,15.7,18.9,2018,6,23,1000,3150
854,14.5,1.1013,8.2,17.2,21.9,2018,6,24,0,3150
855,14.5,1.1013,8.2,17.2,19.8,2018,6,25,1000,2763
856,14.5,1.1013,8.6,16.4,30.6,2018,6,26,1000,2763
857,14.5,1.1013,7.8,16.8,29.7,2018,6,27,1000,2763
858,14.5,1.1013,7.9,16.9,27.4,2018,6,28,0,2830
859,14.5,1.1013,8.4,16.2,29.3,2018,6,29,2000,3063
860,14.5,1.1013,8.3,16.3,27.5,2018,6,30,2000,3063
861,14.5,0.8548,8.1,15.4,30.2,2018,7,1,1000,3063
862,14.5,0.8548,8.9,17.1,30.4,2018,7,2,0,2930
863,14.5,0.8548,8.5,16.1,28.7,2018,7,3,0,2730
864,14.5,0.8548,7.8,15.8,29.4,2018,7,4,1000,2730
865,14.5,0.8548,7.6,15.6,30.1,2018,7,5,1000,2897
866,14.4,0.8548,6.9,14.6,26.2,2018,7,6,0,2897
867,14.4,0.8548,7.4,16.2,22.9,2018,7,7,1000,2897
868,14.4,0.8548,7.8,16.1,23.4,2018,7,8,1000,2897
869,14.4,0.8548,7.7,15.7,29.6,2018,7,10,2000,2897
870,14.4,0.8548,8.7,16.4,30.4,2018,7,11,0,2897
871,14.4,0.8548,8.5,17.2,31.4,2018,7,12,0,3250
872,14.3,0.8548,9.0,17.5,32.1,2018,7,13,0,3250
873,14.3,0.8548,8.9,16.6,31.7,2018,7,14,2000,3250
874,14.3,0.8548,8.6,17.4,30.7,2018,7,15,1000,3250
875,14.3,0.8548,8.9,17.1,31.1,2018,7,16,0,3243
876,14.3,0.8548,8.5,16.4,30.8,2018,7,17,2000,3243
877,14.3,0.8548,7.7,15.9,29.8,2018,7,18,0,3243
878,14.2,0.8548,7.7,16.1,29.3,2018,7,19,1000,2913
879,14.2,0.8548,8.6,17.2,30.4,2018,7,20,2000,2913
880,14.2,0.8548,8.7,16.8,30.9,2018,7,21,4000,2913
881,14.2,0.8548,8.5,16.7,29.2,2018,7,22,1000,2913
882,14.1,0.8548,7.9,16.9,30.9,2018,7,23,2000,2913
883,14.1,0.8548,7.6,16.3,31.8,2018,7,24,0,3013
884,14.1,0.8548,8.8,16.8,31.0,2018,7,25,1000,3013
885,14.1,0.8548,8.4,16.4,31.3,2018,7,26,1000,3900
886,14.1,0.8548,8.6,16.9,31.1,2018,7,27,0,3930
887,14.0,0.8548,8.9,17.8,33.5,2018,7,28,0,3930
888,14.0,0.8548,8.7,17.9,30.1,2018,7,29,1000,3930
889,14.0,0.8548,9.0,17.1,28.6,2018,7,30,1000,3930
890,13.9,0.9390999999999999,9.5,17.7,29.9,2018,8,1,1000,3930
891,13.9,0.9390999999999999,9.7,17.3,28.8,2018,8,2,1000,3680
892,13.9,0.9390999999999999,9.2,17.9,30.1,2018,8,3,2000,3680
893,13.8,0.9390999999999999,8.6,17.4,32.8,2018,8,4,3000,3680
894,13.8,0.9390999999999999,8.8,17.3,31.4,2018,8,5,0,3680
895,13.8,0.9390999999999999,9.0,18.2,31.4,2018,8,6,1000,3680
896,13.7,0.9390999999999999,9.7,18.7,34.1,2018,8,7,1000,3680
897,13.7,0.9390999999999999,8.9,17.8,32.3,2018,8,8,1000,3680
898,13.7,0.9390999999999999,9.8,18.4,31.7,2018,8,9,1000,3263
899,13.7,0.9390999999999999,9.6,17.6,33.9,2018,8,10,0,3263
900,13.6,0.9390999999999999,9.6,17.4,31.2,2018,8,11,4000,3263
901,13.6,0.9390999999999999,9.1,17.1,30.5,2018,8,12,2000,3263
902,13.6,0.9390999999999999,9.0,17.6,30.7,2018,8,13,2000,3263
903,13.5,0.9390999999999999,8.8,17.4,30.0,2018,8,14,3000,3540
904,13.5,0.9390999999999999,9.2,16.9,30.4,2018,8,15,1000,3540
905,13.5,0.9390999999999999,8.4,17.0,30.5,2018,8,16,0,3697
906,13.4,0.9390999999999999,8.1,17.5,20.5,2018,8,17,0,3697
907,13.4,0.9390999999999999,9.3,18.5,19.6,2018,8,18,1000,3697
908,13.4,0.9390999999999999,10.3,18.3,23.4,2018,8,19,2000,3697
909,13.3,0.9390999999999999,10.7,18.9,25.0,2018,8,20,1000,3697
910,13.3,0.9390999999999999,9.9,17.9,26.9,2018,8,21,1000,3697
911,13.3,0.9390999999999999,9.5,18.2,27.5,2018,8,22,0,3697
912,13.2,0.9390999999999999,9.5,17.6,29.9,2018,8,23,0,3697
913,13.2,0.9390999999999999,9.2,18.3,29.8,2018,8,24,1000,3697
914,13.2,0.9390999999999999,9.3,17.6,27.1,2018,8,25,1000,3697
915,13.1,0.9390999999999999,9.3,18.3,28.9,2018,8,26,1000,3697
916,13.1,0.9390999999999999,9.5,17.8,30.8,2018,8,27,1000,3763
917,13.1,0.9390999999999999,10.0,18.4,30.5,2018,8,28,1000,3763
918,13.0,0.9390999999999999,9.7,18.0,30.1,2018,8,29,0,3763
919,13.0,0.9390999999999999,9.5,18.3,32.3,2018,8,30,0,3997
920,13.0,0.9390999999999999,9.8,18.4,30.3,2018,8,31,1000,3997
921,12.9,1.0312999999999999,9.7,17.9,25.8,2018,9,1,0,3997
922,12.9,1.0312999999999999,9.1,18.0,24.1,2018,9,2,2000,3997
923,12.9,1.0312999999999999,9.4,18.0,30.2,2018,9,3,0,3997
924,12.8,1.0312999999999999,9.7,17.8,23.1,2018,9,4,2000,3997
925,12.8,1.0312999999999999,9.5,18.8,21.4,2018,9,5,2000,3997
926,12.8,1.0312999999999999,9.9,18.5,23.9,2018,9,6,2000,4747
927,12.7,1.0312999999999999,9.7,17.4,21.4,2018,9,7,1000,4913
928,12.7,1.0312999999999999,9.8,18.5,16.3,2018,9,8,2000,4913
929,12.7,1.0312999999999999,9.6,19.0,16.6,2018,9,9,1000,4913
930,12.6,1.0312999999999999,10.2,18.7,16.8,2018,9,10,1000,4913
931,12.6,1.0312999999999999,8.8,17.2,15.2,2018,9,11,0,4913
932,12.5,1.0312999999999999,10.0,19.3,19.0,2018,9,12,0,4913
933,12.5,1.0312999999999999,10.8,19.2,24.8,2018,9,13,1000,5617
934,12.5,1.0312999999999999,10.4,19.0,26.5,2018,9,14,2000,5617
935,12.4,1.0312999999999999,10.1,19.4,27.4,2018,9,15,2000,5617
936,12.4,1.0312999999999999,10.5,19.0,25.1,2018,9,16,1000,5617
937,12.4,1.0312999999999999,10.8,18.5,21.1,2018,9,17,4000,5783
938,12.3,1.0312999999999999,10.4,18.3,18.1,2018,9,18,2000,5963
939,12.3,1.0312999999999999,10.2,19.9,20.1,2018,9,19,0,5963
940,12.2,1.0312999999999999,10.7,19.8,24.8,2018,9,20,2000,5963
941,12.2,1.0312999999999999,10.4,19.1,23.3,2018,9,21,2000,5963
942,12.2,1.0312999999999999,10.6,19.5,18.5,2018,9,22,1000,5963
943,12.1,1.0312999999999999,11.0,20.5,16.8,2018,9,23,2000,5963
944,12.1,1.0312999999999999,11.2,20.3,13.8,2018,9,24,2000,5963
945,12.1,1.0312999999999999,10.8,19.0,12.0,2018,9,25,0,5963
946,12.0,1.0312999999999999,10.1,18.6,14.8,2018,9,26,1000,5963
947,12.0,1.0312999999999999,10.3,18.4,13.2,2018,9,27,0,9523
948,11.9,1.0312999999999999,9.9,18.1,15.6,2018,9,28,2000,7335
949,11.9,1.0312999999999999,9.5,18.9,16.4,2018,9,29,1000,7335
950,11.9,1.0312999999999999,10.1,19.0,14.2,2018,9,30,3000,7335
951,11.8,2.0281000000000002,10.3,18.3,13.1,2018,10,1,3000,7335
952,11.8,2.0281000000000002,9.7,18.9,13.7,2018,10,2,1000,7335
953,11.8,2.0281000000000002,9.8,19.3,12.9,2018,10,3,1000,7335
954,11.7,2.0281000000000002,10.3,19.5,15.4,2018,10,4,0,6500
955,11.7,2.0281000000000002,10.6,18.9,20.2,2018,10,5,1000,7000
956,11.7,2.0281000000000002,11.2,19.2,20.5,2018,10,6,3000,7000
957,11.6,2.0281000000000002,10.6,18.3,14.7,2018,10,7,1000,7000
958,11.6,2.0281000000000002,10.6,20.1,10.4,2018,10,8,1000,7000
959,11.6,2.0281000000000002,10.8,19.2,12.1,2018,10,9,1000,7000
960,11.5,2.0281000000000002,10.5,19.2,11.6,2018,10,10,2000,7000
961,11.5,2.0281000000000002,10.6,18.5,7.9,2018,10,11,2000,7000
962,11.4,2.0281000000000002,10.2,18.8,8.6,2018,10,12,0,7000
963,11.4,2.0281000000000002,10.1,19.2,10.2,2018,10,13,0,7000
964,11.4,2.0281000000000002,10.1,19.2,11.4,2018,10,14,1000,7000
965,11.3,2.0281000000000002,9.9,18.7,12.4,2018,10,15,3000,7000
966,11.3,2.0281000000000002,10.0,18.1,12.6,2018,10,16,1000,7000
967,11.3,2.0281000000000002,10.4,18.8,10.0,2018,10,17,0,7000
968,11.2,2.0281000000000002,9.9,18.9,9.3,2018,10,18,0,7150
969,11.2,2.0281000000000002,10.2,19.8,9.6,2018,10,19,1000,7235
970,11.2,2.0281000000000002,10.6,20.4,9.1,2018,10,20,0,7235
971,11.1,2.0281000000000002,10.8,20.2,9.3,2018,10,21,0,7235
972,11.1,2.0281000000000002,10.8,20.2,11.8,2018,10,22,1000,7085
973,11.1,2.0281000000000002,11.3,20.3,14.6,2018,10,23,2000,7085
974,11.0,2.0281000000000002,11.1,19.7,10.7,2018,10,24,0,7085
975,11.0,2.0281000000000002,10.4,19.6,10.4,2018,10,25,1000,7415
976,11.0,2.0281000000000002,10.2,19.1,13.9,2018,10,26,1000,7415
977,10.9,2.0281000000000002,10.3,18.8,9.8,2018,10,27,3000,7415
978,10.9,2.0281000000000002,10.5,18.6,10.7,2018,10,28,2000,7415
979,10.9,2.0281000000000002,10.4,19.3,11.2,2018,10,29,4000,7415
980,10.8,2.0281000000000002,10.8,18.8,7.4,2018,10,30,3000,7415
981,10.8,2.0124,11.2,20.7,7.5,2018,11,1,0,6325
982,10.7,2.0124,11.5,20.2,8.4,2018,11,2,1000,6325
983,10.7,2.0124,10.6,18.7,8.6,2018,11,3,5000,6325
984,10.7,2.0124,10.9,18.6,8.8,2018,11,4,3000,6325
985,10.6,2.0124,10.9,19.1,9.1,2018,11,5,0,6325
986,10.6,2.0124,10.9,20.1,10.2,2018,11,6,1000,6325
987,10.6,2.0124,10.7,19.7,14.0,2018,11,7,3000,6325
988,10.5,2.0124,10.7,19.2,16.8,2018,11,8,2000,7470
989,10.5,2.0124,10.3,19.4,11.5,2018,11,9,0,7470
990,10.5,2.0124,10.7,19.8,11.1,2018,11,10,0,7470
991,10.5,2.0124,10.5,20.8,12.5,2018,11,11,0,7470
992,10.4,2.0124,10.4,20.4,8.7,2018,11,12,1000,7470
993,10.4,2.0124,10.6,20.0,8.0,2018,11,13,1000,7470
994,10.4,2.0124,10.8,18.9,8.8,2018,11,14,2000,6623
995,10.3,2.0124,10.6,19.3,9.7,2018,11,15,2000,5923
996,10.3,2.0124,9.9,20.2,11.1,2018,11,16,0,5923
997,10.3,2.0124,10.3,20.4,5.7,2018,11,17,1000,5923
998,10.3,2.0124,10.4,20.3,5.4,2018,11,18,0,5923
999,10.2,2.0124,10.8,19.9,7.1,2018,11,19,1000,5923
1000,10.2,2.0124,11.0,20.0,4.9,2018,11,20,2000,5647
1001,10.2,2.0124,10.5,18.8,6.1,2018,11,21,1000,5647
1002,10.2,2.0124,10.7,19.3,4.4,2018,11,22,2000,5883
1003,10.1,2.0124,11.0,20.6,4.4,2018,11,23,2000,5883
1004,10.1,2.0124,11.5,20.6,8.9,2018,11,24,1000,5883
1005,10.1,2.0124,11.5,20.8,9.2,2018,11,25,2000,5883
1006,10.1,2.0124,10.8,19.9,8.1,2018,11,26,1000,5883
1007,10.1,2.0124,10.4,19.0,9.7,2018,11,27,1000,5883
1008,10.0,2.0124,10.2,18.5,4.9,2018,11,28,2000,5883
1009,10.0,2.0124,10.3,18.1,4.6,2018,11,29,2000,5437
1010,10.0,2.0124,10.2,18.2,6.4,2018,11,30,2000,5437
1011,10.0,1.4009,8.9,18.5,5.9,2018,12,1,0,5437
1012,10.0,1.4009,10.3,19.7,10.0,2018,12,2,2000,5437
1013,9.9,1.4009,10.0,19.2,16.6,2018,12,3,1000,5437
1014,9.9,1.4009,10.3,19.7,10.7,2018,12,4,1000,5337
1015,9.9,1.4009,10.7,20.4,3.9,2018,12,5,0,5270
1016,9.9,1.4009,10.9,20.1,6.6,2018,12,6,1000,5160
1017,9.9,1.4009,10.9,19.6,3.1,2018,12,7,2000,5160
1018,9.9,1.4009,10.6,19.5,2.5,2018,12,8,1000,5160
1019,9.9,1.4009,10.4,20.5,1.9,2018,12,9,0,5160
1020,9.8,1.4009,10.6,19.8,1.7,2018,12,10,2000,5160
1021,9.9,1.4009,10.6,19.2,5.3,2018,12,11,0,5160
1022,9.8,1.4009,10.5,19.9,4.2,2018,12,12,0,5160
1023,9.8,1.4009,10.6,19.4,4.6,2018,12,13,3000,4927
1024,9.8,1.4009,10.3,19.1,3.5,2018,12,14,1000,4927
1025,9.8,1.4009,10.1,18.6,2.7,2018,12,15,1000,4927
1026,9.8,1.4009,10.0,19.8,5.2,2018,12,16,1000,4927
1027,9.8,1.4009,10.2,20.7,5.8,2018,12,17,1000,4927
1028,9.8,1.4009,11.4,20.9,5.0,2018,12,18,1000,4927
1029,9.8,1.4009,11.2,21.1,7.5,2018,12,19,2000,4927
1030,9.8,1.4009,11.1,21.0,8.5,2018,12,20,2000,4883
1031,9.8,1.4009,10.7,20.7,9.2,2018,12,21,3000,4883
1032,9.8,1.4009,10.9,19.7,8.7,2018,12,22,3000,4883
1033,9.8,1.4009,10.8,20.1,5.5,2018,12,23,1000,4883
1034,9.8,1.4009,10.5,20.0,4.1,2018,12,24,2000,4883
1035,9.8,1.4009,10.6,19.6,3.6,2018,12,25,2000,4883
1036,9.8,1.4009,10.8,18.9,3.8,2018,12,26,2000,4717
1037,9.8,1.4009,10.4,18.7,2.1,2018,12,27,3000,4940
1038,9.8,1.4009,9.6,18.8,2.5,2018,12,28,1000,4940
1039,9.8,1.4009,10.3,19.8,2.7,2018,12,29,2000,4940
1040,9.8,1.4009,9.9,18.6,2.6,2018,12,30,0,4940
1041,9.8,1.4915,10.1,20.1,4.1,2019,1,1,1000,4940
1042,9.9,1.4915,10.9,19.7,3.8,2019,1,2,1000,4940
1043,9.9,1.4915,10.6,19.8,3.2,2019,1,3,0,4607
1044,9.9,1.4915,10.2,20.1,3.6,2019,1,4,1000,4607
1045,9.9,1.4915,10.3,19.2,3.8,2019,1,5,1000,4607
1046,9.9,1.4915,10.2,20.1,2.8,2019,1,6,1000,4607
1047,9.9,1.4915,10.6,18.3,4.2,2019,1,7,1000,4607
1048,9.9,1.4915,9.5,18.6,3.9,2019,1,8,3000,4607
1049,9.9,1.4915,9.4,19.3,1.9,2019,1,9,0,4607
1050,10.0,1.4915,10.1,19.9,4.1,2019,1,10,1000,4743
1051,10.0,1.4915,10.2,20.3,4.9,2019,1,11,0,4743
1052,10.0,1.4915,10.4,19.5,6.4,2019,1,12,0,4743
1053,10.0,1.4915,10.6,20.2,5.0,2019,1,13,2000,4743
1054,10.0,1.4915,10.1,20.2,5.0,2019,1,14,0,4743
1055,10.0,1.4915,10.2,20.4,5.0,2019,1,15,2000,4743
1056,10.1,1.4915,10.8,19.6,2.6,2019,1,16,2000,4743
1057,10.1,1.4915,10.8,19.1,4.2,2019,1,17,3000,4743
1058,10.1,1.4915,9.9,19.9,5.0,2019,1,18,1000,4743
1059,10.1,1.4915,9.8,20.2,5.4,2019,1,19,1000,4743
1060,10.2,1.4915,10.5,19.9,4.7,2019,1,20,2000,4743
1061,10.2,1.4915,10.4,19.1,4.2,2019,1,21,2000,4743
1062,10.2,1.4915,9.2,18.6,4.8,2019,1,22,0,4743
1063,10.2,1.4915,9.2,19.1,5.1,2019,1,23,0,4743
1064,10.3,1.4915,10.6,19.8,2.5,2019,1,24,1000,5160
1065,10.3,1.4915,10.2,19.2,3.6,2019,1,25,2000,5160
1066,10.3,1.4915,10.2,18.9,2.7,2019,1,26,0,5160
1067,10.3,1.4915,10.3,19.2,3.8,2019,1,27,1000,5160
1068,10.4,1.4915,10.1,18.0,4.3,2019,1,28,2000,5160
1069,10.4,1.4915,9.0,17.3,2.8,2019,1,29,2000,5160
1070,10.4,1.4915,9.9,18.5,3.6,2019,1,30,1000,5160
1071,10.4,1.4915,9.9,19.6,5.2,2019,1,31,0,5103
1072,10.5,1.5521,10.6,19.5,4.0,2019,2,1,2000,5103
1073,10.5,1.5521,10.5,19.5,5.7,2019,2,2,3000,5103
1074,10.5,1.5521,9.7,19.4,10.0,2019,2,3,3000,5103
1075,10.6,1.5521,9.2,19.7,3.0,2019,2,4,0,5103
1076,10.6,1.5521,9.7,20.1,3.9,2019,2,5,3000,5103
1077,10.6,1.5521,9.9,20.2,6.3,2019,2,6,2000,5103
1078,10.7,1.5521,10.2,19.8,4.6,2019,2,7,0,5103
1079,10.7,1.5521,10.2,19.5,2.0,2019,2,8,0,5103
1080,10.7,1.5521,9.8,20.3,2.7,2019,2,9,1000,5103
1081,10.8,1.5521,10.3,20.1,1.9,2019,2,10,0,5103
1082,10.8,1.5521,10.6,20.0,3.1,2019,2,11,0,5103
1083,10.8,1.5521,10.1,19.1,3.7,2019,2,12,1000,5103
1084,10.8,1.5521,9.4,18.8,3.1,2019,2,13,1000,5103
1085,10.9,1.5521,9.0,18.2,2.5,2019,2,14,4000,5217
1086,10.9,1.5521,9.2,17.8,4.2,2019,2,15,0,5217
1087,11.0,1.5521,9.5,19.0,3.7,2019,2,16,1000,5217
1088,11.0,1.5521,9.7,20.3,3.1,2019,2,17,3000,5217
1089,11.0,1.5521,10.5,19.7,3.6,2019,2,18,2000,5217
1090,11.1,1.5521,10.3,19.0,7.8,2019,2,19,1000,5217
1091,11.1,1.5521,9.7,18.6,5.6,2019,2,20,1000,5217
1092,11.1,1.5521,9.7,19.4,5.0,2019,2,21,2000,5217
1093,11.2,1.5521,9.9,20.6,5.3,2019,2,22,1000,5217
1094,11.2,1.5521,9.8,19.2,5.3,2019,2,23,1000,5217
1095,11.2,1.5521,10.0,19.9,6.2,2019,2,24,3000,5217
1096,11.3,1.5521,10.4,19.7,5.1,2019,2,25,1000,5217
1097,11.3,1.5521,9.9,19.6,3.9,2019,2,26,1000,5217
1098,11.3,1.5521,10.1,18.7,7.9,2019,2,27,0,5217
1099,11.4,1.5521,9.4,18.3,6.1,2019,2,28,1000,5217
1100,11.4,1.4996,8.8,18.0,5.1,2019,3,1,2000,5217
1101,11.4,1.4996,9.1,19.5,6.1,2019,3,2,2000,5217
1102,11.5,1.4996,10.0,19.9,7.2,2019,3,3,1000,5217
1103,11.5,1.4996,10.0,20.3,6.3,2019,3,4,0,4993
1104,11.6,1.4996,10.7,20.0,6.6,2019,3,5,1000,4993
1105,11.6,1.4996,9.9,19.7,7.4,2019,3,6,0,4993
1106,11.6,1.4996,9.7,18.9,6.7,2019,3,7,1000,4733
1107,11.7,1.4996,9.5,19.5,5.1,2019,3,8,0,4733
1108,11.7,1.4996,9.6,18.8,6.6,2019,3,9,1000,4733
1109,11.7,1.4996,9.5,18.3,10.1,2019,3,10,1000,4733
1110,11.8,1.4996,8.9,17.8,8.5,2019,3,11,1000,4733
1111,11.8,1.4996,8.8,17.9,7.1,2019,3,12,0,4733
1112,11.9,1.4996,9.4,18.8,3.4,2019,3,13,0,4733
1113,11.9,1.4996,9.3,19.3,4.6,2019,3,14,1000,4457
1114,11.9,1.4996,8.9,18.4,7.3,2019,3,15,2000,4457
1115,12.0,1.4996,9.6,20.0,6.1,2019,3,16,1000,4457
1116,12.0,1.4996,9.1,20.3,5.0,2019,3,17,0,4457
1117,12.0,1.4996,9.9,18.8,5.0,2019,3,18,1000,4457
1118,12.1,1.4996,9.7,19.2,8.0,2019,3,19,3000,4457
1119,12.1,1.4996,10.3,19.7,11.6,2019,3,20,1000,4457
1120,12.1,1.4996,10.7,20.1,9.6,2019,3,21,3000,4457
1121,12.2,1.4996,9.9,20.0,4.8,2019,3,22,3000,4690
1122,12.2,1.4996,9.7,19.1,4.4,2019,3,23,3000,4690
1123,12.3,1.4996,9.5,19.1,4.2,2019,3,24,2000,4690
1124,12.3,1.4996,9.4,19.4,6.6,2019,3,25,0,4690
1125,12.3,1.4996,9.7,19.3,7.6,2019,3,26,2000,4790
1126,12.4,1.4996,9.9,19.7,9.5,2019,3,27,2000,4790
1127,12.4,1.4996,9.6,19.8,7.8,2019,3,28,0,5223
1128,12.6,1.7243000000000002,9.7,20.5,5.0,2019,4,1,1000,5537
1129,12.6,1.7243000000000002,9.7,19.4,4.1,2019,4,2,2000,5537
1130,12.6,1.7243000000000002,10.3,19.1,4.3,2019,4,3,2000,5537
1131,12.7,1.7243000000000002,9.1,17.9,7.6,2019,4,5,1000,5537
1132,12.7,1.7243000000000002,8.4,18.2,6.5,2019,4,6,3000,5537
1133,12.8,1.7243000000000002,9.1,18.6,13.8,2019,4,7,1000,5537
1134,12.8,1.7243000000000002,9.2,19.3,7.4,2019,4,8,0,5537
1135,12.9,1.7243000000000002,9.1,20.0,8.9,2019,4,9,0,5537
1136,12.9,1.7243000000000002,9.5,20.2,9.8,2019,4,10,0,5537
1137,12.9,1.7243000000000002,9.9,19.7,8.0,2019,4,11,0,5150
1138,13.0,1.7243000000000002,10.2,19.4,6.6,2019,4,12,0,5150
1139,13.0,1.7243000000000002,9.7,18.6,6.1,2019,4,13,2000,5150
1140,13.0,1.7243000000000002,9.0,18.2,9.0,2019,4,14,1000,5150
1141,13.1,1.7243000000000002,8.4,19.5,5.3,2019,4,15,0,5050
1142,13.1,1.7243000000000002,9.6,19.6,5.3,2019,4,16,1000,5050
1143,13.1,1.7243000000000002,9.4,19.5,10.7,2019,4,17,1000,5050
1144,13.2,1.7243000000000002,9.6,19.8,11.8,2019,4,18,2000,4770
1145,13.2,1.7243000000000002,10.2,20.5,14.1,2019,4,19,0,4770
1146,13.2,1.7243000000000002,10.5,20.5,12.8,2019,4,20,2000,4770
1147,13.3,1.7243000000000002,10.5,19.5,13.8,2019,4,21,4000,4770
1148,13.3,1.7243000000000002,9.9,19.7,14.6,2019,4,22,3000,4770
1149,13.3,1.7243000000000002,9.7,18.5,16.0,2019,4,23,2000,4670
1150,13.4,1.7243000000000002,8.8,17.7,19.0,2019,4,24,1000,4670
1151,13.4,1.7243000000000002,9.5,18.9,16.2,2019,4,25,0,4437
